Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
2007Q1,14279.68,426061.7,36742.15,92056.6,43596.04,113.2595,17387.4,297417.1,30923.25,341849.9,628187.5,26359.62,426061.7,83860.22,63649.98,2885.717,20942.34,143924.8,53242.94,2009591,81377.11,21733.37,1790194,30132.12,12334.55,136645.4,1627.406,182591.4,82099.63,115293.2,480.9225,64846.07,627713.5,1627.406,NA,120004.3,35045.37,6653.324,219396.7,6851.115,13571.05,36581.08,60002.54,NA,73190.72,480.9225,NA,42023.48,41813.76,23857.68,50549.16,480.9225,284390.5,2643110
2007Q2,17605.18,481849.1,39026.35,89189.26,48467.49,117.8206,18350.25,345886.5,31343.57,341083.9,705528,26129.78,481849.1,94958.34,63703.33,3100.285,22560.37,144697.2,54605.27,2057889,90547.82,22712.84,1820262,30290.27,13643.09,141107.8,1697.983,184666.1,88377.21,125978.4,411.066,70243.83,705134.4,1697.983,NA,118392.5,32292.93,7219.039,237626.8,7267.097,13815.01,37489.88,70199.31,NA,75171.35,411.066,NA,42290.11,43082.59,24759.03,54302.45,411.066,298149,2765619
2007Q3,17732.35,534640.5,40525.88,93465.24,51343.65,111.6372,16378.71,388435.4,30820.88,342688.7,765651,26567.11,534640.5,98922.34,56740.29,2769.187,20990.75,135286.3,51451.96,2051183,98810.84,22852.93,1796900,31181.34,13463.12,131250.7,1757.594,195469.6,85002.35,130393.7,437.0747,70809.96,765233.6,1757.594,NA,118469.7,31943.96,6219.433,254283.1,8240.111,14026.69,37217.24,75511.5,NA,79356.23,437.0747,NA,39127.69,46878.61,23410.84,58383.65,437.0747,298072.8,2815762
2007Q4,18306.69,535265.9,41271.46,90793.04,49359.65,111.5484,16704.11,388368.1,34591.13,355644.1,788033.5,27868.55,535265.9,120609.7,63492.33,3013.315,21958.73,146299.6,54051.73,2163829,99141.3,24650.59,1906487,31328.54,14471.03,140526,1799.509,208641.9,95478.16,128803.8,550.6366,70957.44,787495.5,1799.509,NA,127893.5,35068.78,7452.903,257341.4,8486.746,11641.45,39072.85,97076.87,NA,79162.89,550.6366,NA,44816.12,49746.06,23532.85,60730.49,550.6366,312600.9,2951761
2008Q1,15336.32,441040.1,39095.89,91632.56,40888.49,107.3858,17186.49,305480.5,34712.66,353457.1,650501.6,27603.87,441040.1,92199.37,64236.87,2849.423,21496.49,148696.6,53261.67,2128486,87599.79,25306.56,1888103,32027.98,12706.4,136493.7,1780.855,205961,90136.77,114067.1,503.7066,65313.6,650004.7,1780.855,NA,126476.3,34913.4,7002.19,240382.7,7864.988,11797.59,39344.33,68000,NA,80502.64,503.7066,NA,44785.52,47090.19,24199.36,56943.99,503.7066,310625.1,2785412
2008Q2,16692.23,490917.6,42357.57,89679.14,49704.76,112.3719,17268.26,346906,35503.11,358927.1,717909.2,28902.6,490917.6,97951.8,67137.57,3116.524,23426.25,146129.8,55673.95,2175995,94035.43,25610.1,1922829,31146.03,11654.45,139908.3,1712.147,198157.5,98088.09,126278.2,467.2398,68515.03,717456.1,1712.147,NA,124857.2,33726.06,7318.373,253165.6,8058.399,14148.33,42021.7,72518.51,NA,81830.08,467.2398,NA,45935.82,49024.68,25433.29,60607.83,467.2398,327302.4,2897704
2008Q3,19382.09,551307.8,43324.05,92043.75,51631.4,107.6668,16650.93,399177.5,32930.91,343768,780564.4,27619.15,551307.8,101109.9,60322.87,3066.674,21141.08,135069.6,56721.39,2126646,99535.42,23798.53,1863322,30490.68,12073.85,126652,1520.274,204462.5,99343.06,127300.5,468.9469,66949.15,780113.8,1520.274,NA,121970.2,31449.16,6153.733,263324,8719.96,14403.35,41624.35,76837.29,NA,84279.56,468.9469,NA,40908.82,51430.64,24272.64,60126.94,468.9469,322105.4,2906793
2008Q4,15768.47,482827.6,41285.49,94092.08,44821.03,100.5729,16499,350978.5,30476.96,327533.1,724214.6,25821.05,482827.6,114353.2,57515.66,2876.778,19814.71,138063,66111.93,2029814,93249.38,23041.26,1798425,30413.46,10567.29,123790.3,1288.746,181373.4,96061.67,123359.6,542.6288,69827.04,723680.8,1288.746,NA,120519.8,34858.01,6724.207,231388.5,8711.564,10179.55,40586.73,86630.43,NA,73417.29,542.6288,NA,39712.98,42382.41,27722.81,48953.32,542.6288,300985.1,2754719
2009Q1,13611.89,349561.2,36006.87,96444.06,35369.42,89.61264,15833.8,239032.4,26698.06,283016.5,552069.9,23525.39,349561.2,94944.47,53485.07,2154.327,15337.24,122659.3,63461.96,1741551,66731.57,19643.41,1556365,28710.75,11118.12,102067.7,1230.554,123621.8,83535.83,102382.9,673.5937,59223.3,551383.5,1230.554,NA,109504.3,34625.63,6855.414,185186,7790.212,8902.17,36463.55,64621.66,NA,63458.71,673.5937,12.68057,34113.35,37531.83,30322.8,41383.81,673.5937,256090.8,2297840
2009Q2,16884.9,400359.9,38680.16,95724.37,44370.47,89.71549,16402.26,280331,28287.5,276250.1,602744.2,23638.87,400359.9,86917.02,57737.49,2390.244,16173.14,122249.1,59464.93,1800517,81285.86,20633.49,1584847,30881.88,10846.02,106226.5,1319.301,136832.2,97745.39,111731.7,732.4276,59316.48,601998,1319.301,NA,107308,30529.64,7870.537,215670.2,8044.748,11295.05,35386.4,60343.4,NA,68735.74,732.4276,13.61252,34782.85,37325.97,26573.63,48763.66,732.4276,259584.3,2405949
2009Q3,14606.43,484019.3,41750.97,96305.09,45755.04,91.00154,15774.29,346522.6,29490.46,290466,694132.9,24728.89,484019.3,92417.92,54625.24,2426.515,15112.66,121420.2,57532.54,1863600,85117.85,21207.04,1633862,32643.77,10850.84,104240,1370.168,157155.6,98913.12,116045.6,664.4385,61704.16,693466.1,1370.168,NA,112954.4,31150.07,6713.222,229737.7,8586.425,12590.42,36431.48,65983.29,NA,75461.04,664.4385,14.08333,33598.97,43268.18,26434.63,54552.39,664.4385,270909.6,2556837
2009Q4,14920.44,520219.7,42941.76,92640.95,42526.4,95.06302,17518.96,375627.8,30963.43,305263.5,783971,25162.5,520219.7,139567.9,59832.66,2506.251,18008.04,128948,62567.02,1994527,90596.85,23663.15,1752520,37541,12605.91,111787.5,1486.936,174295.5,106264.5,119797.7,656.3215,68449.71,783319.1,1486.936,NA,118997.4,34255.35,7259.955,242007.1,8821.579,10257.64,41555.89,110551.2,NA,78470.22,656.3215,15.88716,36749.59,44134.63,29016.74,58019.55,656.3215,298621.3,2775389
2010Q1,13076.35,454068.7,40739.12,96000.93,38980.49,94.19867,15541.1,316549.9,31905.82,310801.1,680445.6,24200.57,454068.7,111264.6,62975.09,2511.514,14779.52,132975.7,63229.47,1985025,81765.92,23001.54,1753148,35444.78,12695.58,108020.5,1661.059,176321.4,100789.8,112839.9,611.3426,65920.1,679834.2,1661.059,46758.22,122751.2,34235.56,7342.087,231876.9,7939.3,11764.32,38597.66,84186.22,NA,78568.8,611.3426,14.88192,36798.46,43551.51,27078.36,58465.84,611.3426,296825.2,2665470
2010Q2,20018.85,531880.1,46389.28,92736.22,47044.78,100.3156,16326.21,388150.2,34073.51,330682,769181.3,25111.53,531880.1,106836.1,66284.01,2867.579,18394.46,140675.5,69966.9,2129433,97200.81,24661.62,1860913,35351.24,13083.99,117789.6,1754.791,185446.9,118658.8,128107.8,602.5696,73109.56,768578.8,1754.791,45952.71,123365.7,30919.48,8045.329,268520.2,7953.464,14714.67,43935.76,75790.12,NA,85566.91,602.5696,16.42429,41165.21,47711.25,31045.93,65733.68,602.5696,310216.7,2898615
2010Q3,19092.44,579866.4,43866.75,93502.96,49390.62,97.93998,16783.85,431688.2,34444.97,335382.1,811219.2,26190.37,579866.4,96477.15,61475.27,3066.107,17809.19,135145.1,67211.92,2132026,103369.9,24873.84,1852071,36744.48,12229.4,114179.3,1748.595,195050.2,116357.6,132536.7,590.3423,74131.59,810628.9,1748.595,46295.14,126721,29097.67,6629.149,279955.5,9014.529,16411.54,40096.4,68123.98,NA,91370,590.3423,16.43487,38956.15,48727.06,28353.16,66123.17,590.3423,312886.9,2943245
2010Q4,16076.52,583292.2,47066.89,92103.37,47822.79,103.5141,17064.02,432284.3,37458.5,351548.1,849440.3,26554.81,583292.2,131748,68741.89,3577.095,20937.44,143101.2,70110.95,2230718,97286.23,27071.07,1960994,43196.06,12471.14,122580.6,1723.369,198602.7,127229.2,132074.1,602.6824,75353.36,848837.7,1723.369,47169.37,134794.8,32900.21,7468.435,269723.9,8897.992,11801.25,43359.03,100609.5,NA,90428.93,602.6824,18.51441,43601.76,48841.16,31138.52,65932.23,602.6824,332529.1,3080159
2011Q1,14302.53,499683,41025.85,91579.75,40289.09,101.9816,16409.24,351373.4,38141.05,356532.2,738317.7,27374.99,499683,117652,73823.55,3528.445,18520.94,144779.2,70573.78,2194931,94691.92,27128.17,1931666,39550.92,12856.46,116621.5,1771.52,185280.3,124579,118623,588.2063,70333.19,737729.5,1771.52,45186.8,132584.9,31805.98,7388.687,263264.7,8000.749,12105.38,43988.43,86634.59,NA,89585.34,588.2063,17.75722,43113.33,51466.42,31017.37,64684.95,588.2063,323911,2933249
2011Q2,19028.68,562683.2,44972.49,90197.22,48869.87,104.0598,17602.15,408796.4,38885.9,357948.7,804214.2,27210.72,562683.2,108553.1,73610.72,3971.844,18923.58,145225.6,66329.95,2223628,96533.95,26709.9,1949204,43092.33,12998.4,125134.2,1846.203,175317.1,131765.2,130563.1,568.595,72861.51,803645.6,1846.203,45026.92,130359.9,29009.6,8173.301,274423.4,8831.69,13720.16,45561.13,76506.32,NA,90298.8,568.595,18.45991,43437.34,52047.4,32046.76,68562.01,568.595,335736.6,3027842
2011Q3,19371.5,609483.9,46505.52,92856.21,51165.52,106.49,16439.87,450016.6,37389.44,358259.8,846667.1,27205.07,609483.9,100578.2,67362.78,3779.299,18353.17,136938.4,66054.48,2234087,99327.96,27145.01,1952875,43057.36,12547.72,117664.5,1756.513,197681.1,133138,134127.3,721.1837,73469.74,845945.9,1756.513,45865.94,130705.4,30407.51,6815.984,281211.9,9492.087,13036.63,48490.01,64956.77,NA,95190.15,721.1837,17.83335,41717.08,57507.31,35621.41,67322.26,721.1837,335294.3,3080754
2011Q4,17065.78,571777,46587.49,92377.44,48555.45,112.2059,18121.89,428454.6,39522.76,361498.1,843770.4,27719.76,571777,133192.1,70285.16,3773.953,18659.53,147322.6,72071.44,2277083,96720.6,28498.22,2004580,42435.3,13499.14,121910,1602.118,192814.2,137539.4,136566.4,632.8065,78567.41,843137.6,1602.118,46535.52,132547.3,31568.81,7639.957,272502.9,9443.505,9606.953,47924.89,92152.49,NA,92681.8,632.8065,19.59356,42910.95,44744.59,41039.64,66034.77,632.8065,349655.1,3120853
2012Q1,14711.71,497152,41912.01,91538.52,42667.01,108.0283,17396.37,349415.6,41042.09,367235.3,765661.5,26602.42,497152,138872.5,73286.28,3689.32,18592.54,149023.8,71165.27,2242624,87882.94,27569.61,1986448,39409.03,12919.65,116928.6,1509.062,187557.9,130508.5,127441.6,686.4903,75520.37,764975,1509.062,45201.08,134527.8,33134.76,7593.156,256176.1,9254.181,12928.48,45944.9,99109.58,NA,91966.47,686.4903,19.56026,42503.49,50197.78,39762.89,61615.01,686.4903,345648.1,3008286
2012Q2,16895.78,578841.8,47270.1,92430.71,47147.06,110.4309,17789.39,424968.9,39806.86,363711.1,834565.1,27870.62,578841.8,114476.4,75296.54,3801.952,18761.66,147098,67187.5,2284922,94152.72,27940.13,2014075,39876.35,12741.87,123211.9,1582.253,190580.1,138708,138929.2,735.4907,83105.54,833829.6,1582.253,45086.35,135205.3,30784.54,8284.406,270847.5,8676.59,16077.53,48726.1,69652.08,NA,93213.58,735.4907,21.0443,42854.53,52832.71,44824.3,66585.43,735.4907,353882.2,3119488
2012Q3,17797.74,615544.8,47172.65,93770.31,49698.97,106.6109,15827,463143.1,38501.64,363824.2,866092,27108.8,615544.8,108337.4,70315.5,4050.747,18364.16,140472.2,68075.7,2236272,101312.5,27161.96,1957934,39078.86,12384.9,115518.5,1708.601,187130.9,132801.9,139656.9,844.266,80033.74,865247.8,1708.601,44778.04,130029.2,28582.48,7531.284,278337.9,9924.179,13559.07,47281.93,64062.6,NA,90635.76,844.266,20.61336,39611.69,54985.81,44274.83,68591.95,844.266,342288.7,3102364
2012Q4,16292.57,610525.5,48228.03,92992.65,49435.75,110.1967,19005.11,459557.2,40323.09,358425.3,889506.8,27431.06,610525.5,134217.5,74485.9,3886.543,18455.37,148211,68084.88,2283142,102045,27622.61,2002681,40747.22,11906.31,121849.1,1595.847,179731.3,139801,142299,869.0007,83201.77,888637.8,1595.847,47297.67,136613,31483.59,8222.096,280460.5,9661.485,10446.68,48042.74,89584.32,NA,93120.1,869.0007,21.52584,42254.45,52476.7,44633.21,69002.85,869.0007,355494.2,3172649
2013Q1,13437.49,556070.7,44245.43,92633.35,39855.84,107.431,17193.08,407739.1,38884.96,359431.7,818425.2,26269.71,556070.7,136531.6,77609.25,3849.928,18206.77,143806.8,67527.6,2219272,90843.56,27604.88,1961486,38825.22,12468.78,114473.5,1595.664,174357.1,134546.1,123293.2,934.0283,75217.21,817491.2,1595.664,44774.44,136207.6,30200.11,8230.399,257786.3,8220.125,12719.38,49098.59,95484.15,NA,88556.5,934.0283,20.1682,40775.35,52012.59,41047.44,64948.77,934.0283,343737.6,3037697
2013Q2,18595.61,582921.5,49925.16,91758.57,50471.64,113.6818,19218.73,431024.8,40341.42,365075.4,843198.2,27844.95,582921.5,115513.1,80562.4,3948.89,18706.04,148607.5,71607.92,2317854,96031.57,28605.49,2033501,39817.45,12469.94,121356.2,1734.802,183388.3,142566.5,142212.2,816.5508,83113.84,842381.6,1734.802,45085.44,137627.4,29467.41,8264.107,284353,8626.751,15084.09,49658.93,71103.57,NA,99181.21,816.5508,22.24577,42349.75,51909.65,44409.57,70544.59,816.5508,360013.6,3161052
2013Q3,17417.53,626785.5,50089.45,93818.17,51985.39,110.8038,17852.6,469492.9,40527.28,362987.7,893156,28480.96,626785.5,117727.8,72654.32,3703.645,18035.83,139024.4,68831.72,2276799,102942.4,28895.29,1989190,37305.87,10906.66,115647,1840.229,185462.7,137448.9,145983.2,819.3126,84159.35,892336.7,1840.229,48978.54,134454.2,28616.9,6908.023,287609.5,9838.477,16525.98,51277.56,71035.76,NA,97931.86,819.3126,21.32153,39217.15,54482.16,46692.02,69317.79,819.3126,354217.2,3169955
2013Q4,13838.3,644710.9,51573.46,92014.62,52697.28,112.8624,18408.44,484486.2,43329.62,368007.1,942648.7,28351.53,644710.9,144579,75593.9,3821.018,19370.22,148029.4,67847.71,2350468,104455.9,30035.69,2062658,43372.02,12571.73,121497.8,1803.921,187319.7,147141.3,150751.1,803.7477,88354.76,941845,1803.921,51021.18,139743.5,30789.25,8488.104,287810.1,9699.106,13226.8,51660.15,93726.11,NA,98135.86,803.7477,23.4882,41553.19,52604.63,50852.9,71379.97,803.7477,375373.8,3293116
2014Q1,11609.72,548512,49042.76,92742.37,41026.92,109.7128,18142.09,393200.6,44174.01,370290.3,834575.6,27862.97,548512,152188.7,78082.23,3604.81,17791.26,135872.6,64961.54,2269176,89960.17,29915.4,2004458,40433.91,12625.69,116533.9,1811.299,178223.8,139325.9,131294.4,769.0929,81560.31,833806.5,1811.299,48080.8,138734.2,31338.53,8565.412,264718,8707.213,14706.25,51482.27,95978.72,NA,96158.56,769.0929,22.44034,40922.96,52090.47,56209.97,66989.52,769.0929,354090.6,3103751
2014Q2,16966.23,627921,51368.23,92052.99,50459.31,119.9171,18930.15,467545.5,44650.41,371308.4,907530.2,28593.62,627921,128044.7,80496.92,3823.034,19516.22,131429.6,65250.63,2333546,98841.43,30719.27,2045352,40297.12,11246.92,122134.8,1924.164,182000.4,147579,148901.9,738.4702,89828.76,906791.8,1924.164,49739.97,140448,28423.05,8440.763,288194,8613.777,18011.36,53311.97,74650.29,NA,98881.78,738.4702,23.04553,41920.2,52327.08,53394.43,73504.59,738.4702,371564.7,3241077
2014Q3,15909.67,693762.2,52726.49,94283.13,53363.36,118.637,17655.74,530674.9,44582.85,381082,973872.3,29294.15,693762.2,124298.4,76455.21,3876.138,18442.76,125956.3,64478.04,2332945,106601.8,31211.6,2037137,40858.92,12088.92,116038.8,1831.947,187440.2,143669.7,153243.8,735.9252,90592.76,973136.3,1831.947,50070.58,138547.3,28809.05,7288.84,295808,9287.644,18377.72,54744.15,71366.07,NA,98885.55,735.9252,22.15384,39636.57,53780.14,52932.32,74410.98,735.9252,368687.9,3306817
2014Q4,13866.72,693547.8,53784.1,95176.27,46336.7,118.0297,19133.94,528399,46647.62,384615.1,1002287,28822.63,693547.8,150299.6,80505.55,4069.492,19271.67,138453.8,73658.54,2428592,103453.8,31463.28,2136727,44063.83,13154.82,123788.8,1688.665,194019.4,157646.2,155928.5,822.0979,100178.6,1001464,1688.665,51806.52,145489.3,33249.12,8543.778,291865,9413.121,14631.4,56978.56,91852.23,NA,99352.03,822.0979,23.94229,42271.27,54647.11,58447.34,75192.47,822.0979,385841.5,3430878
2015Q1,11491.51,580454.6,50954.86,95408.89,43257.15,110.6966,18697.66,421893,47510.03,389451.1,893523,30318.9,580454.6,163112.9,80224.32,3761.833,17574.54,136263.1,74126.36,2352826,90148.06,32708.25,2083351,42974.8,13901.29,117374.9,1602.232,189090.4,150887.9,147480.9,872.3883,95895.58,892650.6,1602.232,48817.23,138387.8,31850.55,8894.567,269475.4,8328.17,15142.52,57058.18,100420.6,NA,98610.84,872.3883,23.7584,41576.17,51627.11,62692.25,69224.98,872.3883,357194.5,3246349
2015Q2,16588.88,619714.5,51900.38,95571.84,55274.54,120.5699,18165.95,457013.3,48121.59,398359.5,931619.7,29541.58,619714.5,142516.1,83607.1,3928.911,18843.83,141637.4,78008.19,2410341,95653.9,32949.26,2129138,42795.31,12700.64,125510.4,1817.117,185578.3,151916.8,166475.5,1096.437,102629.5,930523.2,1817.117,51253.26,140643.1,29886.9,8833.41,281202.9,8571.459,17131.43,56652.03,74912.51,NA,97555.24,1096.437,24.17458,43381.28,51521.29,67603.6,71404.92,1096.437,373254.5,3341960
2015Q3,16184.31,684131,55398.03,98223.31,55154.76,117.339,17294.86,514018,48084.41,397680.2,999315.9,29559.67,684131,140587.9,78629.69,3766.906,17721.53,132269.5,73422.44,2382238,102622.4,32768.51,2094333,42490.6,12052.45,117603.3,1877.486,189348.6,151155.6,171546.5,1172.988,106872.3,998142.9,1877.486,54722.64,137469.7,31333.9,7810.311,287904.7,9519.43,19250.9,57694.38,71501.61,NA,97713.81,1172.988,23.51687,40999.69,53648.83,69086.25,71384.21,1172.988,363905.5,3381554
2015Q4,13130.9,687649.6,55649.22,96711.13,54179.41,119.3383,18738.1,521915.1,52322.9,401465.1,1056060,29334.33,687649.6,190473.8,83151.84,3953.648,19078.06,144881.8,79693.92,2462010,102769.6,34046.65,2173896,41238.73,13443.78,125116.4,1791.178,193709.2,158931.8,175004.5,1140.429,110278.1,1054919,1791.178,56789.71,144116.8,32900.87,8807.223,288114.2,10546.98,15424.95,62964.54,111581.2,NA,101036.3,1140.429,26.12129,44663.41,52281.1,78892.65,71177.36,1140.429,370070.1,3518070
2016Q1,13738.76,563725.2,53245.94,95961.26,50816.59,115.9414,18683.46,402006.5,52056.31,395494.4,898643.2,29813.7,563725.2,169233.7,82335.96,3800.89,17221.15,141705.3,79041.79,2366644,86256.79,33458.74,2109407,40507.52,13333.14,118456,1559.493,188503.4,145845.9,162913.1,1211.656,103036.4,897431.5,1559.493,51720.06,143003,32148.49,8848.839,257237.1,9060.16,15936.11,59359.34,92881.33,NA,92038.96,1211.656,24.58825,43156.2,53554.99,76352.38,65202.58,1211.656,353793.6,3265288
2016Q2,16641.38,624745.4,56809.9,89803.76,59087.22,116.889,18448.95,463536.1,53220.89,413074.8,954978,31585.22,624745.4,150342.4,89706.35,4082.551,19277.34,147327,82886.35,2478825,96760.2,35750.18,2193840,40175.15,12268.55,127931,1813.55,189217.3,157520.2,176853.9,1222.692,108285.7,953755.3,1813.55,53186.48,149759,30692.64,9618.168,284984.3,9481.009,17596.84,63805.38,71548.67,NA,100281.9,1222.692,26.67521,45033.63,50250.84,78793.75,71300.87,1222.692,365877.7,3433803
2016Q3,16129.68,681287.2,57776.86,90560.66,54929.26,115.8153,17291.07,515545.9,49115.08,398864.8,1010695,31269.61,681287.2,151106.3,80921.12,4031.73,17561.14,134787.7,82685.08,2415987,104035.1,33998.8,2122148,36921.3,12731.36,119358.6,1990.358,194509.3,150070,175145.2,1165.457,109479.6,1009529,1990.358,54902.09,143719.3,29634.25,8143.794,293838.8,10736.37,20151.45,60056.87,79991.22,NA,100393.9,1165.457,24.45301,41600.87,53766.43,71115.13,73280.1,1165.457,363319.5,3426681
2016Q4,14756.41,701665,60303.7,88577.96,49218.07,121.6122,18236.91,531172.5,52845.46,408043,1108001,31804.49,701665,225408.5,87459.19,4029.46,18809.78,148745.6,97028.45,2541071,108854.7,35397.79,2235616,41712.38,13198.8,127052.7,1826.969,202225.8,157551.5,177704.7,1395.956,116888.1,1106605,1826.969,58644.44,152054,33209.43,8768.068,305454.7,11598.54,16917.4,66922.95,130966.1,NA,103231.7,1395.956,27.48741,45989.8,53218.3,94442.42,78611.84,1395.956,377212.1,3649072
2017Q1,13317,608473.5,53651.45,88670.14,51519.62,118.9383,17369.66,433800.7,55389.2,420418.6,995397.9,32243.95,608473.5,213105.8,92273.55,3960.066,19502.91,144964.5,97313.68,2504704,93679.44,36680.77,2224228,41670.3,13236.45,123141.7,1694.228,199329.6,151679.6,170813.4,1310.849,108966.2,994087,1694.228,58077.66,155455.7,32800.64,8418.871,280476.2,10327.57,20803.55,63752.86,108227.5,NA,101914.3,1310.849,26.75842,44912.27,54121.34,104878.3,71565.45,1310.849,368916.3,3500102
2017Q2,16179.74,674045.9,57074.93,89198.89,60346.63,123.667,17368.48,497629.3,55633.23,419318.1,1041219,32288.54,674045.9,180237.9,94715.79,4155.675,20645.99,150276.7,97245.8,2573299,102325.1,37171.9,2274106,39877.08,11640.11,129987.9,1697.697,200206.9,168475.9,183839,1398.02,112628.4,1039821,1697.697,58539.09,156371.7,31205.94,9389.86,299192.5,10863.98,23816.49,64952.12,75189.83,NA,105137.5,1398.02,26.54295,46019.01,54183.87,105048.1,75550.13,1398.02,380612.4,3614517
2017Q3,16770.97,720194.3,59437.88,90699.26,61736.42,115.8469,17700.18,531477.9,52637.89,417796,1080770,32481.91,720194.3,176137.8,85237.62,4003.087,19655.45,140952.1,92607.73,2550422,110333.1,35279.15,2233038,44612.36,10876.96,122275.6,1896.707,206580.6,170906,181251,1290.058,107955.6,1079480,1896.707,62223.23,152825.9,30980.52,8090.671,317384,11559.05,23512.64,64209.91,80351.64,NA,107666.9,1290.058,25.4827,43234.8,58368.11,95786.19,82612.97,1290.058,374427.1,3631192
2017Q4,14745.5,735916.6,58454.59,88748.78,55125.52,121.13,18825.41,552142,57857.5,427265.3,1165261,32436.22,735916.6,241767.8,93133.25,4198.112,20450.16,157220.5,94441.94,2645664,113761.7,37267.58,2323320,45359.59,11959.84,132475,1977.448,214809.7,158875.5,184132.4,1467.184,117477.4,1163794,1977.448,63183.46,158432.7,32118.79,9290.453,322343.6,11529.48,18435.07,71208.2,127293.2,NA,110265.1,1467.184,28.52851,48239.38,56796.56,114474.6,83571.29,1467.184,395461.9,3810925
2018Q1,14262.01,NA,56989.81,85198.43,54994.27,116.7996,19143.87,NA,57096.06,428327.3,NA,32864.54,NA,227291.6,91712.89,4117.044,20213.33,153416.4,88887.45,2574475,100542.3,38144.99,2277414,42656.33,12277.84,124888.3,1627.523,207284.1,158677.2,174966.8,1569.471,109506.4,NA,1627.523,61354.9,158870.7,31497.53,8760.935,297060.1,10466.11,20034,66475.68,117346.5,NA,105758.2,1569.471,27.04031,46676.4,57476.45,109945.1,76497.67,1569.471,385749.9,3619569
2018Q2,14454.23,NA,60143.25,84912.3,59141.24,126.2617,18995.88,NA,57455.02,435491.8,NA,33246.96,NA,210387.1,95299.8,4620.884,20849.34,154082.7,NA,2650062,108606,39818.01,2336515,41419.47,11590.75,131231.7,NA,209864.7,165899,188073.4,NA,117730.7,NA,NA,63005.4,160600.5,30336.05,9610.434,313749.4,11201.55,24830.85,NA,84176.13,NA,110839.1,NA,28.77668,47477.92,57318.32,126211,79850.02,NA,404231.9,3682867
2018Q3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
