Year,Afghanistan,Albania,United Arab Emirates,Armenia,Developing Asia,Antigua and Barbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Guinea,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Middle East & N. Africa developing,Montenegro,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,High Income: Non-OECD,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,Sub-Saharan Africa developing,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Chad,Togo,Thailand,Tajikistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Vietnam,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia
1995M05,NA,41.58305,NA,47.97598,62.14562,NA,77.89001,NA,17.44792,75.85755,NA,67.44582,NA,1.609881,NA,NA,NA,0.353872,73.20767,47.41943,36.68287,60.11717,NA,NA,NA,76.19461,88.5943,56.62314,75.13993,67.3287,NA,NA,28.62707,NA,NA,20.27363,68.27543,56,81.21212,44.07155,NA,NA,74.45415,23.26971,NA,67.68766,5.774958,6.891709,38,67.78797,41.96256,80.61674,60.98552,80.32909,NA,76.7409,NA,NA,NA,NA,59.29049,NA,36.28134,NA,76.35033,89.5449,23.2243,61.2026,12.45511,29.07306,76.44426,19.8181,40.68939,69.90496,48.2543,59.71251,71.90889,19.98689,58.85104,101.3458,20.03572,31.90009,NA,41.95807,NA,NA,60.91315,30.48089,6.318792,NA,NA,NA,NA,NA,NA,50.24318,75.81546,42.2658,NA,14.84063,NA,NA,26.31506,44.17505,74.97063,70.71435,NA,NA,NA,18.24137,42.75171,42.42038,NA,69.21529,NA,17.4537,NA,75.01388,74.0374,42.42081,75.50467,NA,32.17371,73.54686,56.90878,44.1886,46.22547,70.16376,31.41655,NA,NA,2.63539,6.086595,31.82012,39.95406,80.34091,NA,83.20927,27.61205,NA,58.16408,NA,NA,32.21464,NA,NA,43.85027,45.43979,85.15961,NA,NA,NA,NA,63.41627,NA,NA,40.69738,NA,61.76471,1.200666,85.24643,NA,22.8414,70.23956,NA,2.521886,NA,66.64847,50.80498,NA,41.55844,6.380345
1995M06,NA,40.80268,NA,48.26275,61.89802,NA,78.22671,NA,18.42446,75.94494,NA,67.08595,NA,1.617495,NA,NA,NA,0.36428,73.40963,47.74548,37.51176,60.70996,NA,NA,NA,76.19461,88.77007,57.04011,74.51026,67.428,NA,NA,28.9776,NA,NA,20.57214,68.27543,56.64865,81.31313,44.16408,NA,NA,74.34498,23.41653,NA,67.21967,6.039354,6.975028,38,67.85289,42.91332,80.837,60.68933,80.32909,NA,76.7409,NA,NA,NA,NA,59.48846,NA,36.73915,NA,76.44103,90.1599,23.45794,60.96425,12.63121,29.41288,76.53381,19.85179,41.40839,69.90496,48.30932,59.90781,72.45119,20.18349,58.7697,101.2422,20.59488,31.94775,NA,42.86947,NA,NA,60.73199,31.16041,6.309295,NA,NA,NA,NA,NA,NA,50.73801,75.86014,42.81046,NA,14.87047,NA,NA,27.15018,44.26538,72.79623,72.33868,NA,NA,NA,18.86835,42.92278,42.54777,NA,69.21529,NA,18.23912,NA,74.88062,74.25743,43.2658,75.6362,NA,32.35113,73.7841,57.36904,44.51754,46.68746,70.0142,31.83731,NA,NA,2.669282,6.491955,33.6775,40.62333,80.22727,NA,83.33237,28.01745,NA,58.67184,NA,NA,32.60517,NA,NA,43.85027,45.65617,85.0929,NA,NA,NA,NA,63.79735,NA,NA,40.94968,NA,61.76471,1.235135,86.16987,NA,23.53003,70.37801,NA,2.589844,NA,66.73943,50.63359,NA,41.55844,6.570803
1995M07,NA,39.57637,NA,46.04286,61.72809,NA,78.67565,NA,18.33296,76.34914,NA,66.56515,NA,1.634376,NA,NA,NA,0.385096,73.61158,47.92992,38.39689,61.42211,NA,NA,NA,76.36838,88.71024,57.5168,73.89226,66.93148,NA,NA,29.20156,NA,NA,20.9204,68.57708,56.64865,81.51515,44.28,NA,NA,74.01747,23.57383,NA,66.76542,6.273202,7.022639,38,67.86371,43.64693,80.837,60.7492,80.17951,NA,76.28547,NA,NA,NA,NA,58.49863,NA,36.82239,NA,76.37627,90.2829,23.78505,60.96425,12.86941,29.66774,76.46354,19.99775,42.48104,70.22175,48.44938,60.05428,72.55965,20.57667,58.68836,100.7246,21.21442,31.95729,NA,44.1722,NA,NA,60.91315,31.7885,6.48771,NA,NA,NA,NA,NA,NA,52.09821,75.89366,42.91939,NA,14.90031,NA,NA,27.70372,44.37959,72.35981,72.74237,NA,NA,NA,19.79331,43.22319,42.54777,NA,69.3159,NA,18.8403,NA,74.88062,74.14741,44.42653,75.7524,NA,32.79852,73.7841,57.69612,44.62719,46.64068,70.03696,32.11781,NA,NA,2.739121,6.841231,35.92142,41.63847,80.34091,NA,83.20114,28.1236,NA,60.2051,NA,NA,32.94615,NA,NA,44.31818,45.76436,84.99283,NA,NA,NA,NA,64.06635,NA,NA,41.18606,NA,62.27181,1.269604,85.6652,NA,24.12332,70.37801,NA,2.661369,NA,66.72786,50.07921,NA,41.70274,6.761261
1995M08,NA,39.79933,NA,45.0763,62.50195,NA,79.23681,NA,18.32212,76.53485,NA,68.24741,NA,1.645134,NA,NA,NA,0.395504,73.81353,48.18022,38.77713,61.83785,NA,NA,NA,76.19461,88.99127,58.46193,75.12826,66.63357,NA,NA,29.38656,NA,NA,21.15672,67.48492,56.64865,81.51515,44.84531,NA,NA,74.12664,23.83599,NA,67.79042,6.490815,7.105959,38.6,68.05522,43.94624,80.61674,60.62968,80.56416,NA,76.7409,NA,NA,NA,NA,58.59762,NA,37.04089,NA,76.55223,91.14391,24.06542,60.89924,13.09767,29.77157,76.64266,20.0539,42.10901,70.22175,48.64446,60.78665,72.77657,20.90433,59.34926,100.8282,21.63588,32.1289,NA,44.62173,NA,NA,61.27881,32.14383,6.909725,NA,NA,NA,NA,NA,NA,52.33215,75.87131,42.81046,NA,14.93015,NA,NA,28.16325,44.94518,72.35981,73.98305,NA,NA,NA,20.20798,43.26569,43.05732,NA,69.4165,NA,19.50936,NA,75.01388,74.0374,45.28442,75.82872,NA,33.45418,73.90273,58.29492,45.28509,46.87394,70.32742,32.11781,NA,NA,2.766851,7.153183,36.464,41.37519,80.11364,NA,83.22437,28.52897,NA,60.62326,NA,NA,33.34853,NA,NA,44.51872,45.65617,84.89276,NA,NA,NA,NA,64.5371,NA,NA,41.68789,NA,62.67748,1.327052,85.87995,NA,24.94968,70.56261,NA,2.74448,NA,67.0175,49.86582,NA,41.84704,6.85649
1995M09,NA,40.13378,NA,45.03149,63.99346,NA,78.45118,NA,18.45426,76.33821,NA,67.64668,NA,1.723419,NA,NA,NA,0.41632,74.11646,48.43053,39.16098,62.01587,NA,NA,NA,76.28149,89.06745,58.80926,77.13386,66.63357,NA,NA,29.63973,NA,NA,21.54229,68.28583,57.08108,81.51515,45.7925,NA,NA,74.56332,24.20302,NA,69.44282,6.733351,7.2845,38.8,68.32248,44.85005,80.61674,61.10412,80.85266,NA,77.08248,NA,NA,NA,NA,60.08235,NA,37.24899,NA,76.81646,91.88192,24.57944,61.87432,13.29938,30.35681,76.90579,20.14372,43.01696,70.22175,48.81453,61.37255,72.99349,21.55963,59.67463,101.4493,22.06657,32.47211,NA,45.34131,NA,NA,61.82675,32.53076,7.167744,NA,NA,NA,NA,NA,NA,53.36354,76.01653,43.57298,NA,15.31805,NA,NA,28.74573,45.89712,72.86637,74.41062,NA,NA,NA,20.93664,43.52631,43.18471,NA,69.71831,NA,19.83904,NA,75.61355,74.47745,45.18737,76.13732,NA,33.75501,73.90273,58.52311,45.94298,47.76478,70.42279,32.11781,NA,NA,2.811014,7.472215,36.95842,42.21763,80.22727,NA,83.22901,28.99677,NA,61.41975,NA,NA,33.52814,NA,NA,45.05348,46.08893,85.45982,NA,NA,NA,NA,65.19839,NA,NA,40.2837,NA,63.18458,1.424714,86.39536,NA,25.42642,70.70106,NA,2.83633,NA,67.48125,51.01784,NA,41.84704,7.142177
1995M10,NA,40.46823,NA,46.87756,64.12227,NA,78.22671,NA,18.54756,76.20712,NA,68.08638,NA,1.768768,NA,NA,NA,0.437136,74.41939,49.34281,39.71324,62.19418,NA,NA,NA,76.19461,88.9708,59.26468,77.1805,66.63357,NA,NA,29.90263,NA,NA,22.18905,69.4716,57.51351,81.31313,46.02806,NA,NA,74.56332,24.38129,NA,69.52358,7.03624,7.36782,39.1,68.45015,46.23511,80.61674,61.34159,80.93813,NA,76.96862,NA,NA,NA,NA,60.47828,NA,37.76922,NA,76.87409,92.49692,25.04673,62.18852,13.64995,31.05531,76.95355,20.26724,43.37866,70.32735,49.03962,62.00727,73.21041,22.08388,60.98627,101.1387,23.03167,32.41491,NA,45.99944,NA,NA,61.52333,33.01411,7.04346,NA,NA,NA,NA,NA,NA,55.08503,76.1059,44.22658,NA,15.73172,NA,NA,29.3373,46.13246,75.41704,74.27182,NA,NA,NA,22.42659,43.74079,43.43949,NA,69.81891,NA,19.35421,NA,75.54692,74.47745,45.57547,76.52466,NA,33.79358,73.7841,58.82101,46.05263,48.4334,70.66448,32.39832,NA,NA,2.90961,7.824906,37.12564,42.54912,80.56818,NA,83.31959,29.06083,NA,61.69853,NA,NA,33.41887,NA,NA,45.32086,46.30531,85.69332,NA,NA,NA,NA,65.7588,NA,NA,40.75331,NA,63.69168,1.505142,86.18061,NA,25.80782,70.9318,NA,2.967634,NA,67.5909,49.69589,NA,41.99134,7.713551
1995M11,NA,41.36009,NA,48.14369,64.13419,NA,78.22671,NA,18.56423,76.39283,NA,68.04624,NA,1.81544,NA,NA,NA,0.447544,74.72232,50.22546,40.29708,62.31251,NA,NA,NA,76.45526,88.90451,59.30722,77.11054,66.33565,NA,NA,30.13632,NA,NA,22.71144,69.98128,57.94595,81.31313,46.23464,NA,NA,74.78166,24.60151,NA,69.47492,7.338711,7.486847,39.7,68.63085,46.88069,80.28634,61.45943,81.00224,NA,76.96862,NA,NA,NA,NA,60.77523,NA,38.26865,NA,76.87365,92.61993,25.37383,62.24269,13.91091,31.54616,76.95079,20.35706,43.63211,70.32735,48.86955,62.44669,73.64425,22.73919,61.79969,100.8282,24.0586,32.31957,NA,45.53686,NA,NA,61.40107,33.55955,6.881112,NA,NA,NA,NA,NA,NA,57.44814,76.20643,45.20697,NA,16.67571,NA,NA,30.06065,46.33917,76.84962,74.06345,NA,NA,NA,23.65144,43.80596,43.56688,NA,70.12072,NA,19.61602,NA,75.54692,74.36744,45.93373,76.6014,NA,34.15612,73.7841,59.55218,45.61404,49.06303,70.71434,32.53857,NA,NA,3.028747,8.181725,37.26668,42.81437,80.34091,NA,83.48798,29.10381,NA,61.96734,NA,NA,33.66925,NA,NA,45.52139,46.95445,85.65996,NA,NA,NA,NA,65.7588,NA,NA,41.09404,NA,63.59026,1.568335,86.52421,NA,26.30575,70.88566,NA,3.133309,NA,67.65118,49.53918,NA,42.27994,8.094467
1995M12,NA,41.80602,NA,51.80254,64.46038,NA,78.11448,NA,18.95096,76.40376,NA,67.60629,NA,1.866085,NA,NA,NA,0.46836,75.02524,51.12787,40.92566,62.37162,NA,NA,NA,76.28149,88.92929,59.4778,77.41371,66.63357,NA,NA,30.4187,NA,NA,22.97264,69.95007,58.16216,81.61616,46.6201,NA,NA,74.67249,24.65394,NA,69.74116,7.577951,7.617778,39.9,68.85265,47.82558,80.17621,61.57918,81.07704,NA,77.42406,NA,NA,NA,NA,61.66607,NA,38.45594,NA,76.94139,92.37392,25.74766,62.36186,14.1242,31.92373,77.02106,20.51426,44.26742,70.32735,48.84454,63.17906,73.75271,23.72215,62.29792,100.8282,24.93083,32.71046,NA,44.64916,NA,NA,61.82675,34.17428,6.733866,NA,NA,NA,NA,NA,NA,58.97893,76.23995,45.9695,NA,17.15923,NA,NA,31.04008,46.72789,77.61839,72.55405,NA,NA,NA,25.71961,43.92006,43.56688,NA,70.32193,NA,20.32386,NA,75.34703,74.36744,44.81356,76.58677,NA,34.37982,74.02135,59.86442,45.83333,49.7011,70.64172,32.81907,NA,NA,3.140694,8.443538,36.42302,43.396,80.34091,NA,83.17676,29.42319,NA,62.04699,NA,NA,34.0672,NA,NA,45.65508,47.38721,85.39311,NA,NA,NA,NA,65.7588,NA,NA,41.55284,NA,63.69168,1.620038,86.492,NA,26.87785,70.83951,NA,3.321688,NA,67.81192,51.27406,NA,42.42424,8.284925
1996M01,NA,42.47492,NA,53.66653,65.7283,NA,78.56341,NA,20.13682,77.09198,NA,68.76736,NA,1.942053,NA,NA,NA,0.489176,75.32817,51.91831,41.47397,61.89728,NA,NA,NA,76.45526,89.18319,59.64033,78.85961,66.33565,NA,NA,31.17819,NA,NA,23.25871,69.83566,59.56757,81.81818,47.53843,NA,NA,74.67249,24.64346,NA,71.01056,7.91209,7.79632,40,69.27463,49.46887,80.50661,62.6458,81.1732,NA,77.16787,36.99482,NA,NA,NA,61.66607,NA,38.88253,NA,77.18929,92.61993,25.88785,62.50271,14.15399,33.33019,77.26781,21.15428,45.68978,70.64414,49.03962,63.71613,73.96963,24.31193,63.35536,100.7246,25.93096,33.09181,NA,44.55378,NA,NA,62.43581,34.83839,6.782158,NA,NA,NA,NA,NA,NA,60.84243,76.32931,47.71242,NA,17.76075,NA,NA,32.15597,47.65067,78.00636,72.925,NA,NA,NA,26.55848,44.13942,43.82166,NA,70.72435,NA,20.54688,NA,75.54692,74.0374,43.99715,76.8804,NA,34.51095,74.02135,60.60824,46.92982,51.1423,70.9712,33.23983,52.1647,NA,3.177668,8.790565,36.36433,44.6773,80.56818,NA,83.40669,30.59496,NA,63.00279,NA,NA,34.46679,NA,NA,45.92246,48.14454,85.25968,NA,NA,NA,NA,66.24075,NA,NA,41.75204,NA,63.7931,1.844086,86.35241,NA,27.41816,71.25485,NA,3.591201,NA,68.25572,52.16914,NA,43.00144,8.570612
1996M02,NA,43.2553,NA,55.49211,66.26199,NA,78.78788,NA,20.15692,77.24492,NA,67.89633,NA,1.956286,NA,NA,NA,0.509992,75.6311,53.35097,41.90124,62.01596,NA,NA,NA,76.54214,89.32606,59.94942,79.79244,66.73287,NA,NA,32.43427,NA,NA,23.50746,68.16102,59.89189,82.32323,48.01463,NA,NA,75,24.67492,NA,71.81138,8.128542,7.998667,40.2,69.4629,51.14737,80.837,62.5273,81.48306,NA,77.53222,38.4456,NA,NA,NA,61.46811,NA,39.13224,NA,77.40712,93.48093,26.63551,62.80607,14.247,34.10421,77.47497,21.43499,45.01839,70.64414,49.12465,64.30203,74.29501,25.16383,64.34164,100.5176,26.64098,33.25389,NA,45.50767,NA,NA,62.68144,35.39661,7.019542,NA,NA,NA,NA,NA,NA,62.29216,76.40751,48.47495,NA,18.20494,NA,NA,32.90647,48.12743,78.08458,73.43875,NA,NA,NA,29.28302,44.22785,44.07643,NA,71.22736,NA,20.92505,NA,75.83565,74.14741,44.60641,77.45972,NA,34.75008,74.02135,61.53781,47.14912,51.705,71.38847,33.94109,53.07296,NA,3.238263,9.035826,36.61614,44.10335,81.13636,NA,84.08951,31.06321,NA,63.15213,NA,NA,34.75686,NA,NA,46.05615,48.68549,85.3264,NA,NA,NA,NA,66.50975,NA,NA,42.07659,NA,63.99594,1.913023,87.21142,NA,27.83134,71.4856,NA,3.877538,NA,68.54876,51.51518,NA,43.14574,8.951528
1996M03,NA,44.03567,NA,55.60221,66.83057,NA,79.34905,NA,20.90263,77.29954,NA,69.04791,NA,1.991043,NA,NA,NA,0.5204,76.64086,53.23571,42.04794,61.95629,NA,NA,NA,76.88966,89.48371,60.38457,80.37547,67.03078,NA,NA,33.11587,NA,NA,23.63184,69.98128,60.21622,82.32323,48.45982,NA,NA,75.43668,24.70638,NA,72.2687,8.328831,8.236722,40.3,69.70959,51.92793,80.94714,62.58559,82.00662,NA,77.85444,39.48187,NA,NA,NA,63.15081,NA,39.55884,NA,77.72519,93.97294,27.05607,62.7519,14.39889,34.74608,77.7974,21.28902,46.12651,70.64414,49.20468,64.93675,74.51193,25.55701,64.42298,100.7246,27.06554,33.78778,NA,44.82478,NA,NA,63.10712,35.75441,7.038078,NA,NA,NA,NA,NA,NA,63.74189,76.4857,49.34641,NA,18.40499,NA,NA,33.63078,48.57399,77.69388,73.00337,NA,NA,NA,29.89715,44.27212,44.07643,NA,70.92555,NA,21.40017,NA,76.53526,74.47745,44.95219,77.64233,NA,35.22061,74.13998,62.3871,47.47807,52.11826,71.641,34.36185,53.82985,NA,3.293724,9.288826,36.5561,45.14545,81.25,NA,83.72139,31.31894,NA,63.46077,NA,NA,35.14528,NA,NA,46.18984,49.44282,85.72668,NA,NA,NA,NA,66.80117,NA,NA,42.2915,NA,64.19878,1.999196,86.70675,NA,28.36106,71.8548,NA,4.116883,NA,68.90321,52.82325,NA,43.43434,9.237216
1996M04,NA,44.70457,NA,55.38074,67.75279,NA,79.23681,NA,21.04057,77.43063,NA,69.08809,NA,2.051949,NA,NA,NA,0.530808,77.65062,53.11713,42.57784,62.13434,NA,NA,NA,77.06342,89.57047,60.99647,81.7514,67.62661,NA,NA,33.76826,NA,NA,23.81841,70.27252,60.54054,82.32323,49.1514,NA,NA,75.65502,24.73784,NA,73.39182,8.521548,8.462875,40.7,70.1056,52.87282,80.94714,62.82317,82.10279,NA,78.25978,39.89637,NA,NA,NA,63.7447,NA,40.01665,NA,78.03227,95.20295,27.61682,62.55688,14.60546,35.303,78.10359,21.34516,46.19701,70.96093,49.28972,66.01089,74.83731,25.88467,63.93493,101.3458,27.83624,33.90218,NA,45.50305,NA,NA,63.5328,36.35866,7.11999,NA,NA,NA,NA,NA,NA,64.55901,76.65326,49.56427,NA,18.60776,NA,NA,34.58678,49.26793,77.22769,74.25851,NA,NA,NA,29.97953,44.4941,44.20382,NA,71.32797,NA,21.67168,NA,76.76846,74.69747,45.71306,77.98805,NA,35.50602,74.2586,62.93072,47.58772,52.63938,72.2165,34.64236,54.18307,NA,3.356373,9.489468,36.22565,45.24269,81.36364,NA,83.81313,31.31926,NA,63.69972,NA,NA,35.43693,NA,NA,46.32353,50.20015,85.92682,NA,NA,NA,NA,67.08137,NA,NA,42.34161,NA,63.89452,2.108347,87.81273,NA,29.17682,72.13169,NA,4.468955,NA,69.32226,52.65228,NA,43.72294,9.522903
1996M05,NA,45.03902,NA,55.38074,67.79962,NA,79.12458,NA,20.87711,77.29954,NA,69.60853,NA,2.292596,NA,NA,NA,0.530808,78.66038,53.32134,43.09721,62.66845,NA,NA,NA,77.32407,89.24332,61.49025,81.83302,68.52036,NA,NA,34.29406,NA,NA,24.21642,70.48055,60.75676,82.42424,49.36694,NA,NA,75.87336,24.79027,NA,73.4952,8.673189,8.43907,41.1,70.34689,53.13105,81.1674,63.05996,82.27375,NA,78.50116,40.10363,NA,NA,NA,64.3386,NA,40.27677,NA,78.2033,95.32595,28.17757,63.23944,14.81526,36.02983,78.27501,21.4799,45.96626,70.96093,49.59984,67.13385,75.16269,26.21232,62.86731,101.5528,28.41044,34.13099,NA,45.71049,NA,NA,63.89846,36.88497,7.186667,NA,NA,NA,NA,NA,NA,64.72667,76.72029,49.78214,NA,18.75627,NA,NA,35.21722,49.48275,75.76009,76.7052,NA,NA,NA,29.05141,44.40431,44.4586,NA,71.62978,NA,22.86435,NA,76.57968,74.80748,46.28011,78.15123,NA,35.64486,74.13998,63.38849,47.69737,52.95517,72.48854,34.78261,54.35463,NA,3.534052,9.641301,36.6903,45.05398,81.36364,NA,84.21377,31.57531,NA,64.17762,NA,NA,36.15121,NA,NA,46.52406,50.41653,85.82675,NA,NA,NA,NA,67.36158,NA,NA,42.18519,NA,63.89452,2.188775,87.70536,NA,29.7807,72.27014,NA,5.031634,NA,69.50585,52.45342,NA,44.01154,9.713361
1996M06,NA,44.81605,NA,54.65998,67.14891,NA,79.46128,NA,21.63399,77.31047,NA,71.97187,NA,2.720926,NA,NA,NA,0.541216,78.86234,53.60128,43.61,62.37204,NA,NA,NA,77.32407,89.41742,61.74876,80.92351,68.91758,NA,NA,34.68354,NA,NA,24.5398,70.42854,61.2973,82.52525,49.18263,NA,NA,75.87336,24.87416,NA,72.77357,8.797229,8.57,41.1,70.28738,53.5184,81.1674,63.23789,82.17758,NA,78.57745,40.41451,NA,NA,NA,64.53656,NA,40.53688,NA,78.20713,95.81796,28.8785,63.56446,14.98637,36.34133,78.27431,21.33393,45.54711,70.96093,49.54482,67.6221,75.27115,26.27785,61.79969,101.2422,29.08761,35.01764,NA,45.66776,NA,NA,63.89846,37.36571,7.143968,NA,NA,NA,NA,NA,NA,64.99201,76.73146,50.54466,NA,18.77526,NA,NA,35.79074,49.29339,75.23022,79.2633,NA,NA,NA,29.40117,44.53837,45.85987,NA,71.73038,NA,23.50431,NA,76.25763,74.91749,47.26214,78.30576,NA,35.67572,74.13998,63.6836,48.02632,53.74984,72.45494,34.92286,54.31426,NA,3.568971,9.754097,36.85501,44.68949,81.36364,NA,84.29738,31.25496,NA,65.16328,NA,NA,36.75703,NA,NA,46.59091,50.52472,85.49318,NA,NA,NA,NA,67.36158,NA,NA,42.22761,NA,64.19878,2.251968,88.22077,NA,30.17269,72.31629,NA,5.39021,NA,69.45443,52.82334,NA,44.44444,9.903819
1996M07,NA,45.93088,NA,52.85616,66.61267,NA,80.24691,NA,22.40513,77.81298,NA,71.97245,NA,3.345382,NA,NA,NA,0.562032,79.06429,54.20727,44.09418,62.55007,NA,NA,NA,77.32407,89.29247,61.92848,80.02565,68.32175,NA,NA,35.20935,NA,NA,24.82587,70.65737,61.94595,82.62626,49.0607,NA,NA,75.76419,24.93708,NA,72.09363,8.901787,8.712834,41.6,70.38151,53.73555,81.1674,63.17848,82.02799,NA,78.07874,39.89637,NA,NA,NA,63.34877,NA,41.08834,NA,78.23241,95.94096,29.57944,63.82449,15.17556,36.46404,78.2984,21.46867,45.54376,71.27772,49.59984,67.8174,75.16269,26.47444,61.55567,101.1387,29.59411,35.49433,NA,47.51677,NA,NA,64.20299,37.84133,7.228037,NA,NA,NA,NA,NA,NA,65.05221,76.79848,50.76253,NA,18.79425,NA,NA,36.29948,49.16913,74.25212,79.25195,NA,NA,NA,29.56177,45.07223,46.11465,NA,71.93159,NA,24.40609,NA,76.44642,75.13751,48.49358,78.37134,NA,36.17711,74.2586,64.55859,48.13596,53.64198,72.56224,35.06311,55.09133,NA,3.837029,9.824328,37.75456,44.74532,81.36364,NA,84.2997,31.40507,NA,66.21864,NA,NA,37.29651,NA,NA,46.7246,50.63291,85.29304,NA,NA,NA,NA,67.46245,NA,NA,42.10207,NA,64.70588,2.309416,86.91077,NA,30.67062,72.45474,NA,5.658925,NA,69.43642,53.97451,NA,44.73304,9.999048
1996M08,NA,47.04571,NA,53.0149,67.45529,NA,80.69585,NA,23.77252,78.00961,NA,73.73404,NA,3.933923,NA,NA,NA,0.562032,79.26624,54.77374,44.28824,62.66838,NA,NA,NA,77.32407,89.52337,62.19317,81.21502,68.52036,NA,NA,35.59883,NA,NA,25.06219,69.74204,62.05405,82.62626,49.6121,NA,NA,75.87336,24.97903,NA,73.07433,8.952843,8.891375,41.6,70.5806,53.5184,80.94714,63.00132,81.86772,NA,78.49661,39.89637,NA,NA,NA,63.34877,NA,41.49412,NA,78.31324,96.06396,30.37383,63.82449,15.26477,36.57731,78.37734,21.46867,45.79401,71.27772,49.90996,68.06152,75.27115,26.67104,64.26029,101.0352,29.80237,35.61827,NA,47.78829,NA,NA,64.50641,38.14147,7.223944,NA,NA,NA,NA,NA,NA,65.06014,76.8655,50.54466,NA,18.73796,NA,NA,36.78203,49.72089,73.36122,79.80245,NA,NA,NA,29.80195,45.38722,46.49682,NA,71.93159,NA,24.72607,NA,76.34647,75.13751,49.54461,78.51709,NA,36.64764,74.49585,65.1553,48.57456,53.69591,72.77466,35.20337,55.45464,NA,3.982869,9.8037,38.4035,45.02408,81.59091,NA,84.41815,31.72459,NA,67.18439,NA,NA,37.55872,NA,NA,46.99198,50.30834,84.89276,NA,NA,NA,NA,68.11253,NA,NA,42.06681,NA,64.70588,2.412822,90.21797,NA,31.32747,72.59319,NA,5.891844,NA,69.65516,52.08411,NA,44.87734,10.28473
1996M09,NA,48.16054,NA,52.4324,68.32548,NA,80.02245,NA,23.73012,77.84575,NA,72.81287,NA,4.660331,NA,NA,NA,0.57244,79.33356,54.85939,44.35468,62.78774,NA,NA,NA,77.41095,89.57546,62.49708,82.84748,68.71897,NA,NA,36.02726,NA,NA,25.29851,70.92781,62.16216,82.62626,50.16357,NA,NA,76.31004,25.11535,NA,74.38056,9.059006,9.105625,41.8,70.75263,53.86466,81.05727,62.94201,82.11347,NA,78.88373,40.20725,NA,NA,NA,64.83351,NA,41.62938,NA,78.55765,97.04797,30.88785,63.87866,15.46842,37.09647,78.62009,21.50236,44.69866,71.27772,50.02001,68.35447,75.37961,26.99869,64.17895,101.4493,30.23545,35.79941,NA,48.01246,NA,NA,64.62978,38.38067,7.382403,NA,NA,NA,NA,NA,NA,65.28485,76.88785,50.87146,NA,19.01872,NA,NA,37.37016,50.27583,73.72759,78.9482,NA,NA,NA,29.9649,45.70545,46.49682,NA,72.2334,NA,24.54184,NA,77.03498,75.46755,49.90339,78.8239,NA,37.07961,74.7331,65.36655,48.46491,54.44769,72.76708,35.20337,55.6262,NA,4.078384,9.83605,38.75351,44.08622,81.70455,NA,84.45647,31.51151,NA,66.77618,NA,NA,37.67139,NA,NA,47.39305,50.63291,85.39311,NA,NA,NA,NA,68.21341,NA,NA,41.88716,NA,65.01014,2.550698,89.7133,NA,32.11145,72.82393,NA,6.103165,NA,69.98899,53.54809,NA,45.31025,10.37996
